Anio,Mes,Codigo,Descripcion,ipc,reg_1,reg_2,reg_3,reg_4,reg_5,reg_6,reg_7,reg_8
2012,octubre,0117120,OTRAS LEGUMBRES Y HORTALIZAS                                                                        ,147.39,124.41,144.51,123.55,155.43,125.14,130.33,210.89,122.14
2012,octubre,0118101,AZÚCAR                                                                                              ,117.91,113.23,119.95,116.39,123.68,118.94,116.31,120.40,116.41
2012,octubre,0118201,JALEAS                                                                                              ,110.61,109.61,105.41,109.56,0.00,111.99,103.81,107.83,109.24
2012,octubre,0118202,COMPOTAS                                                                                            ,105.00,104.63,117.59,102.22,112.02,101.65,103.85,119.31,115.65
2012,octubre,0118301,"DULCES, CHOCOLATES Y GOMA DE MASCAR                                                                 ",107.68,112.72,106.53,105.55,105.48,106.00,105.51,108.48,104.28
2012,octubre,0118401,HELADOS                                                                                             ,108.41,110.63,108.90,107.26,114.40,104.02,105.96,101.66,108.36
2012,octubre,0119101,SALSA DE TOMATE                                                                                     ,108.39,109.19,105.36,104.43,108.15,113.10,105.52,110.39,106.54
2012,octubre,0119102,PASTA DE TOMATE                                                                                     ,118.08,120.96,111.09,119.86,121.15,114.79,107.78,123.80,115.70
2012,octubre,0119103,MAYONESA Y MOSTAZA                                                                                  ,110.42,110.46,108.47,112.62,110.25,107.93,109.02,116.56,109.02
2012,octubre,0119104,SAZONADORES                                                                                         ,117.00,113.20,110.95,122.70,117.76,124.54,112.12,144.72,110.87
2012,octubre,0119105,SAL                                                                                                 ,117.98,120.77,118.45,113.96,127.33,118.55,116.78,113.58,126.87
2012,octubre,0119201,CANELA                                                                                              ,155.14,138.43,155.94,144.69,159.00,170.24,124.19,157.05,362.71
2012,octubre,0119202,PEPITORIA Y MANÍA                                                                                   ,112.43,111.84,127.64,131.25,139.44,114.71,110.19,101.31,141.94
2012,octubre,0119203,CHILES PICANTES                                                                                     ,125.60,147.74,145.20,148.23,310.73,114.26,120.87,81.10,215.20
2012,octubre,0119301,CONSOMÉ DE POLLO                                                                                    ,122.18,123.77,131.02,122.37,125.80,119.92,119.85,130.13,101.88
2012,octubre,0119302,SOPAS CONCENTRADAS EN SOBRE                                                                         ,111.34,114.63,111.61,113.95,111.13,109.06,106.82,110.43,115.71
2012,octubre,0119303,SOPAS INSTANTANEAS                                                                                  ,104.59,103.80,105.08,105.66,102.60,109.30,103.36,104.85,102.84
2012,octubre,0119304,POLVOS PARA GELATINA                                                                                ,117.63,116.82,118.08,110.07,130.14,117.93,115.80,116.27,118.18
2012,octubre,0119305,ALIMENTOS ENLATADOS                                                                                 ,106.46,105.89,108.83,106.13,107.46,108.54,106.04,105.31,107.21
2012,octubre,0121101,CAFÉ INSTANTANEO                                                                                    ,114.90,114.17,115.40,116.94,111.78,119.58,111.33,119.92,112.08
2012,octubre,0121102,OTRAS BEBIDAS                                                                                       ,117.12,127.01,103.99,110.13,110.94,121.33,115.47,122.48,141.53
2012,octubre,0121201,AGUA ENVASADA                                                                                       ,101.90,99.94,101.25,107.13,104.95,102.16,104.32,98.65,104.23
2012,octubre,0121301,AGUAS GASEOSAS                                                                                      ,106.91,111.20,104.47,107.28,108.32,106.52,102.87,104.51,105.73
2012,octubre,0121401,POLVO PARA REFRESCO                                                                                 ,109.38,111.63,105.44,110.47,111.79,107.05,106.91,117.10,103.49
2012,octubre,0121402,JUGOS DE FRUTAS                                                                                     ,110.15,110.83,108.39,107.83,113.38,110.42,107.27,112.85,107.06
2012,octubre,0121501,REFRESCOS NATURALES                                                                                 ,109.81,107.49,104.34,110.79,109.16,116.95,106.37,110.76,129.48
2012,octubre,0121502,REFRESCOS ARTIFICIALES                                                                              ,107.96,113.75,108.73,106.05,116.03,102.19,105.09,114.43,106.37
2012,octubre,02,BEBIDAS ALCOHÓLICAS Y TABACO                                                                        ,106.70,107.74,105.90,108.29,106.50,105.39,106.56,106.13,100.83
2012,octubre,0211101,LICORES VARIOS                                                                                      ,101.03,100.41,100.92,103.97,101.38,100.30,101.68,100.73,100.82
2012,octubre,0212101,VINO BLANCO                                                                                         ,105.39,105.32,104.45,109.99,104.44,0.00,0.00,0.00,104.44
2012,octubre,0212102,VINO TINTO                                                                                          ,110.82,110.90,109.18,110.81,112.13,117.95,107.44,0.00,0.00
2012,octubre,0213101,CERVEZA                                                                                             ,107.76,110.95,106.54,107.51,104.81,106.38,107.52,107.19,98.77
2012,octubre,0221101,CIGARRILLOS DE TABACO                                                                               ,107.65,106.78,108.89,110.72,110.47,104.08,107.67,105.11,108.29
2012,octubre,03,PRENDAS DE VESTIR Y CALZADO                                                                         ,105.51,104.46,107.75,108.23,107.65,106.29,104.33,105.56,105.71
2012,octubre,0311101,TELAS PARA CONFECCIÓN DE VESTUARIO                                                                  ,109.59,105.18,110.71,119.30,111.32,106.84,112.48,107.47,110.87
2012,octubre,0312101,PANTALÓN PARA HOMBRE                                                                                ,106.82,106.02,109.22,109.53,108.12,109.46,106.36,102.98,105.45
2012,octubre,0312102,CAMISA PARA HOMBRE                                                                                  ,106.23,104.17,105.56,108.44,109.85,107.58,107.11,106.08,105.00
2012,octubre,0312103,TRAJE PARA HOMBRE                                                                                   ,106.35,107.56,107.19,106.05,0.00,106.35,104.79,100.96,0.00
2012,octubre,0312104,ROPA DEPORTIVA PARA HOMBRE                                                                          ,107.59,106.83,109.63,107.82,104.58,105.20,110.96,108.23,104.96
2012,octubre,0312105,ROPA INTERIOR Y DE DORMIR PARA HOMBRE                                                               ,109.94,111.07,112.89,112.01,105.87,105.13,108.23,112.61,111.19
2012,octubre,0312201,PANTALÓN Y FALDA PARA MUJER                                                                         ,105.97,105.93,104.01,108.27,109.97,103.83,102.81,109.48,105.31
2012,octubre,0312202,BLUSA PARA MUJER                                                                                    ,105.24,103.32,110.57,105.98,109.55,106.90,103.21,104.19,104.42
2012,octubre,0312203,OTRO VESTUARIO DE MUJER                                                                             ,105.23,104.73,110.50,105.15,110.83,107.44,103.52,103.13,100.80
2012,octubre,0312204,ROPA INTERIOR Y DE DORMIR PARA MUJER                                                                ,106.12,104.23,105.47,105.92,104.91,110.34,109.51,103.17,107.39
2012,octubre,0312301,PANTALÓN Y PANTALONETA PARA NIÑO                                                                    ,107.69,105.95,112.32,108.13,127.61,110.05,101.75,105.96,104.71
2012,octubre,0312302,"PANTALÓN, FALDA Y SHORT  PARA NIÑA                                                                  ",103.97,103.23,100.00,117.20,104.49,100.63,100.37,105.21,104.34
2012,octubre,0312303,CAMISA Y PLAYERA PARA NIÑO                                                                          ,106.64,102.89,109.17,109.34,111.95,103.31,106.90,108.38,110.75
2012,octubre,0312304,BLUSA PARA NIÑA                                                                                     ,106.36,103.95,103.26,110.27,109.21,104.73,104.34,112.14,104.48
2012,octubre,0312305,VESTIDO PARA NIÑA                                                                                   ,105.42,104.74,106.74,111.83,107.42,104.24,102.24,101.74,108.29
2012,octubre,0312306,CAMISETA PARA NIÑO                                                                                  ,103.53,107.66,118.63,99.69,107.72,105.34,98.07,100.00,110.06
2012,octubre,0312401,PIJAMAS PARA BEBÉ                                                                                   ,108.51,107.67,103.42,0.00,115.02,116.05,105.02,105.87,113.77
2012,octubre,0312501,UNIFORME ESCOLAR                                                                                    ,107.82,108.48,107.77,109.77,117.50,107.46,102.75,108.52,112.58
2012,octubre,0313101,ARTÍCULOS VARIOS DE VESTUARIO                                                                       ,105.93,105.09,106.60,107.91,104.34,107.31,103.52,110.53,103.52
2012,octubre,0313102,OTRAS PRENDAS DE VESTIR                                                                             ,104.80,103.10,107.08,108.27,116.29,103.47,104.72,106.59,102.64
2012,octubre,0314101,SERVICIO DE LIMPIEZA DE PRENDAS DE VESTIR                                                           ,104.46,101.99,101.72,98.32,100.00,114.83,107.72,0.00,118.83
2012,octubre,0321101,ZAPATOS PARA HOMBRE                                                                                 ,104.01,102.68,107.83,107.12,103.94,104.63,102.80,105.15,108.52
2012,octubre,0321201,ZAPATOS VARIOS PARA MUJER                                                                           ,105.65,107.22,108.15,106.83,102.33,105.84,104.61,102.09,105.85
2012,octubre,0321202,ZAPATOS PARA MUJER                                                                                  ,102.87,103.76,100.63,103.08,102.62,106.94,100.58,100.00,104.22
2012,octubre,0321203,ZAPATOS VARIOS PARA MUJER                                                                           ,105.12,102.76,103.25,112.62,99.53,101.79,104.35,118.97,103.26
2012,octubre,0321301,CALZADO PARA NIÑO                                                                                   ,103.54,104.27,106.60,112.66,104.17,105.15,100.05,100.00,102.02
2012,octubre,0321302,CALZADO PARA NIÑA                                                                                   ,104.50,101.82,102.05,105.87,100.04,107.53,106.87,104.11,107.61
2012,octubre,0322101,SERVICIO DE REPARACIÓN DE CALZADO                                                                   ,105.41,102.70,107.23,122.59,100.00,100.00,109.74,107.60,104.61
2012,octubre,04,"VIVIENDA, AGUA, ELECTRICIDAD, GAS Y OTROS COMBUSTIBLES                                              ",102.86,99.98,105.09,101.50,103.67,100.10,110.81,100.28,105.76
2012,octubre,0411101,ALQUILER DE VIVIENDA                                                                                ,102.75,103.48,102.76,106.32,100.00,100.49,100.04,101.53,105.67
2012,octubre,0421101,MATERIALES DIVERSOS PARA REPARACIÓN  DE VIVIENDA                                                    ,108.55,109.39,108.69,108.62,110.79,105.37,108.14,109.35,110.43
2012,octubre,0421102,TRABAJOS PARA VIVIENDA                                                                              ,110.07,109.96,100.00,114.33,100.00,106.87,110.06,100.00,131.87
2012,octubre,0421103,ARTÍCULOS PARA ELECTRICIDAD Y GRIFERÍA                                                              ,105.36,102.37,102.24,103.74,103.18,103.88,109.62,108.36,105.37
2012,octubre,0422101,SERVICIO DE MANTENIMIENTO DE VIVIENDA                                                               ,104.96,108.04,130.17,105.91,100.00,103.09,100.52,100.00,114.72
2012,octubre,0431101,AGUA POTABLE                                                                                        ,106.04,109.09,100.00,100.00,100.05,100.00,100.00,100.00,100.00
2012,octubre,0432101,SERVICIO DE RETIRO DE BASURA                                                                        ,99.91,100.00,100.00,93.54,100.00,100.00,100.00,100.00,112.50
2012,octubre,0441101,SERVICIO DE ELECTRICIDAD                                                                            ,107.79,107.65,111.73,103.94,110.72,107.65,107.97,107.11,109.92
2012,octubre,0442101,GAS PROPANO                                                                                         ,55.09,55.10,59.73,56.99,53.04,53.02,56.13,54.67,52.62
2012,octubre,0443101,CARBÓN                                                                                              ,121.22,110.58,141.86,150.05,162.75,113.89,111.60,119.56,175.84
2012,octubre,0443102,LEÑA                                                                                                ,117.43,110.47,106.27,111.87,115.47,112.46,141.51,100.00,110.06
2012,octubre,05,"MUEBLES, ARTÍCULOS PARA EL HOGAR Y PARA LA CONSERVACIÓN  DEL HOGAR                                  ",106.85,106.86,108.05,108.58,108.26,108.75,105.13,105.36,105.86
2012,octubre,0511101,CAMA                                                                                                ,107.18,109.60,106.89,109.09,111.29,105.96,107.02,99.49,103.72
2012,octubre,0511102,CUNA                                                                                                ,106.02,105.94,116.31,123.01,103.06,101.37,103.04,104.15,107.44
2012,octubre,0511103,JUEGO DE COMEDOR                                                                                    ,107.92,110.56,104.68,106.03,100.04,106.81,111.20,109.88,110.67
2012,octubre,0511104,MUEBLES PARA COCINA                                                                                 ,103.06,100.89,116.12,104.84,101.44,105.17,102.90,100.00,115.04
2012,octubre,0511105,JUEGO DE SALA                                                                                       ,104.47,105.14,109.67,105.15,102.72,104.97,102.17,102.73,102.63
2012,octubre,0511106,MUEBLES MODULARES                                                                                   ,105.69,105.26,108.26,114.22,100.35,104.53,104.07,103.69,105.99
2012,octubre,0511201,ALFOMBRA                                                                                            ,111.82,113.47,100.00,0.00,0.00,100.00,103.45,102.22,0.00
2012,octubre,0511202,"PUERTAS, LAMPARAS Y VARIOS                                                                          ",108.74,112.65,112.11,108.70,108.04,109.74,105.56,104.97,106.06
2012,octubre,0521101,CUBRECAMA                                                                                           ,103.96,101.56,107.43,108.96,126.01,100.00,102.49,102.60,102.88
2012,octubre,0521102,SÁBANA                                                                                              ,115.33,107.73,108.46,116.18,171.74,104.47,109.60,100.00,112.87
2012,octubre,0521103,PONCHO Y FRAZADAS                                                                                   ,103.08,102.70,109.08,0.00,110.06,105.36,103.41,99.15,0.00
2012,octubre,0521104,MANTEL                                                                                              ,106.87,107.16,104.09,107.36,106.27,105.52,109.14,100.00,104.04
2012,octubre,0521105,CORTINAS                                                                                            ,102.83,102.95,111.18,102.91,98.21,100.00,100.02,109.65,103.28
2012,octubre,0522101,ESTUFA                                                                                              ,103.52,103.21,104.28,102.15,102.50,107.51,102.61,104.43,103.21
2012,octubre,0522102,REFRIGERADOR                                                                                        ,104.77,105.28,106.33,105.19,107.20,105.39,103.98,105.59,99.84
2012,octubre,0522103,LAVADORA                                                                                            ,104.85,106.44,106.28,103.83,99.88,103.91,104.07,105.36,101.35
2012,octubre,0523101,HORNO DE MICROONDAS                                                                                 ,103.39,103.60,103.83,100.66,101.26,106.14,103.19,103.98,100.85
2012,octubre,0523102,LICUADORA                                                                                           ,106.89,108.43,109.55,103.71,108.02,105.97,104.17,107.68,106.01
2012,octubre,0523103,VENTILADOR                                                                                          ,105.05,100.35,101.67,106.11,116.15,107.15,98.27,104.07,106.73
2012,octubre,0523104,PLANCHA ELÉCTRICA                                                                                   ,106.98,106.88,118.34,105.96,108.51,109.18,103.52,104.13,104.50
2012,octubre,0531101,VAJILLAS                                                                                            ,107.91,108.51,109.29,107.68,111.89,116.21,102.64,107.83,101.13
2012,octubre,0531102,BATERIAS DE COCINA                                                                                  ,106.82,107.14,107.47,112.34,106.04,109.71,101.19,102.80,105.98
2012,octubre,0531103,JUEGOS DE VASOS                                                                                     ,106.00,105.97,107.60,107.60,104.82,108.69,105.53,102.28,107.30
2012,octubre,0531104,UTENCILIOS DE COCINA                                                                                ,105.83,104.51,111.94,107.70,106.35,109.26,107.68,105.50,107.11
2012,octubre,0541101,BARRENO ELÉCTRICO                                                                                   ,107.41,105.50,0.00,105.86,0.00,105.68,108.71,0.00,0.00
2012,octubre,0541201,MARTILLO                                                                                            ,110.84,114.56,116.97,113.47,110.61,112.82,107.45,109.81,106.35
2012,octubre,0541202,MACHETE                                                                                             ,104.45,107.51,104.59,102.40,109.39,102.32,103.25,105.21,104.97
2012,octubre,0541203,SERRUCHO                                                                                            ,106.56,106.13,109.72,106.47,101.56,112.06,106.25,104.75,107.55
2012,octubre,0541204,DESARMADORES                                                                                        ,105.20,104.48,105.21,0.00,0.00,0.00,105.42,117.18,102.75
2012,octubre,0551101,AROMATIZADOR Y DESINFECTANTE                                                                        ,113.21,116.72,102.23,103.52,98.55,112.87,104.91,102.73,101.98
2012,octubre,0551102,DETERGENTES Y JABONES PARA ROPA                                                                     ,108.41,108.83,109.89,110.81,107.17,112.93,106.28,104.97,107.98
2012,octubre,0551103,JABÓN VARIAS CLASES                                                                                 ,108.21,108.93,105.64,104.20,109.15,103.23,105.34,120.27,106.77
2012,octubre,0551201,ARTÍCULOS PARA LIMPIEZA DEL HOGAR                                                                   ,105.24,103.97,109.63,105.49,105.71,105.47,103.70,109.05,107.19
2012,octubre,0551202,FOSFOROS                                                                                            ,104.72,108.49,105.08,102.37,102.87,103.87,102.35,104.29,99.07
2012,octubre,0551203,SERVILLETAS DE PAPEL                                                                                ,108.75,109.54,107.48,118.06,107.13,104.67,105.46,109.14,101.16
2012,octubre,0551204,VELADORAS Y CANDELAS                                                                                ,103.12,102.08,99.99,113.49,101.54,108.68,104.81,100.05,100.57
2012,octubre,0552101,SERVICIO DOMÉSTICO POR MES                                                                          ,105.72,106.52,111.28,107.53,101.76,108.74,102.24,100.00,113.64
2012,octubre,0552102,LAVADO DE ROPA DIVERSA                                                                              ,110.72,114.47,100.00,100.00,0.00,103.09,107.72,100.00,108.42
2012,octubre,06,SALUD                                                                                               ,106.06,106.68,107.40,108.59,108.76,104.47,104.44,104.75,104.63
2012,octubre,0611101,ANALGÉSICO Y ANTIINFLAMATORIO                                                                       ,108.33,107.91,113.34,108.54,108.00,109.76,106.81,111.54,101.20
2012,octubre,0611102,ANTIACIDO Y ANTIULCEROSO                                                                            ,107.18,106.48,113.20,105.63,105.66,108.10,103.67,111.41,108.08
2012,octubre,0611103,ANTIALÉRGICO                                                                                        ,112.39,117.33,107.94,108.30,107.55,110.49,103.90,119.39,100.95
2012,octubre,0611104,ANTIBIÓTICO                                                                                         ,106.65,108.45,109.05,102.63,102.20,107.15,103.60,110.56,101.85
2012,octubre,0611105,ANTIGRIPAL                                                                                          ,105.35,105.46,110.22,114.30,110.77,103.03,100.96,104.48,103.28
2012,octubre,0611106,ANTIHIPERTENSOR                                                                                     ,106.57,107.12,108.78,107.03,104.74,114.04,103.47,101.08,100.64
2012,octubre,0611107,VACUNAS DE PREVENCIÓN                                                                               ,101.60,100.00,120.79,100.00,100.00,103.48,101.16,100.00,100.00
2012,octubre,0611108,DERMATOLÓGICO                                                                                       ,106.98,109.30,107.97,105.85,111.35,105.38,104.00,104.99,103.88
2012,octubre,0611109,MUCOLÍTICO Y BRONCODILATADOR                                                                        ,108.37,111.58,105.18,108.47,108.60,102.68,106.54,112.44,107.50
2012,octubre,0611110,VITAMINAS Y MINERALES                                                                               ,104.10,104.51,109.13,104.45,104.20,101.15,104.26,102.41,106.01
2012,octubre,0612101,"VENDAS, PARCHES, APÓSITOS                                                                           ",111.64,116.21,109.52,109.86,104.65,112.38,103.19,105.75,106.15
2012,octubre,0612102,PRESERVATIVOS                                                                                       ,105.63,104.24,104.97,105.53,111.23,107.98,108.16,114.21,102.40
2012,octubre,0613101,LENTES DE CORRECCIÓN                                                                                ,105.82,105.41,100.00,106.51,101.64,102.88,113.90,106.64,100.00
2012,octubre,0621101,CONSULTA MÉDICA                                                                                     ,108.05,107.08,105.21,111.22,127.87,106.75,105.24,106.46,102.04
2012,octubre,0621102,CONSULTA CON GINECÓLOGO                                                                             ,107.95,107.70,103.44,101.85,103.57,104.61,125.99,100.00,103.79
2012,octubre,0622101,CONSULTA ODONTOLÓGICA                                                                               ,106.88,107.82,118.46,106.69,103.53,105.04,104.20,100.17,110.08
2012,octubre,0622102,TRATAMIENTO ODONTOLÓGICO                                                                            ,107.06,107.87,105.72,115.96,124.27,102.99,101.40,102.25,108.11
2012,octubre,0623101,EXÁMEN DE RADIOLOGÍA Y OTROS                                                                        ,105.41,104.74,103.19,110.54,113.92,102.40,105.16,101.44,110.78
2012,octubre,0623102,EXÁMEN DE LABORATORIO CLÍNICO                                                                       ,105.39,106.21,101.27,123.57,100.00,100.00,104.35,100.00,100.00
2012,octubre,0631101,SERVICIO DE HOSPITALIZACIÓN                                                                         ,103.96,105.94,102.94,104.77,100.00,101.43,100.00,100.00,111.19
2012,octubre,0631102,INTERVENCIÓN HOSPITALARIA                                                                           ,102.64,101.71,104.55,108.37,100.00,102.26,103.79,100.00,105.77
2012,octubre,07,TRANSPORTE                                                                                          ,110.81,111.31,114.68,110.91,116.69,113.40,106.97,107.01,109.32
2012,octubre,0711101,AUTOMOVIL Y PICK UP                                                                                 ,100.71,100.32,101.85,102.26,101.36,100.51,100.69,100.27,101.74
2012,octubre,0712101,MOTOCICLETAS                                                                                        ,103.20,105.55,103.97,102.04,102.97,102.76,102.69,101.36,104.70
2012,octubre,0713101,BICICLETAS                                                                                          ,109.16,111.63,106.35,111.40,105.63,113.32,103.46,104.77,104.95
2012,octubre,0721101,REPUESTOS PARA VEHÍCULOS EN GENERAL (AMORTIGUADOR)                                                  ,107.27,102.77,101.57,109.08,119.58,106.53,112.34,101.85,113.46
2012,octubre,0721102,LLANTAS PARA AUTOMÓVIL                                                                              ,114.50,118.53,101.53,113.99,116.24,118.69,111.27,99.90,112.42
2012,octubre,0721103,BATERIAS Y LUBRICANTES                                                                              ,108.03,107.10,110.86,106.59,106.68,107.80,108.69,111.62,107.88
2012,octubre,0722101,GASOLINA SUPERIOR                                                                                   ,124.76,124.04,125.79,126.69,126.68,125.99,124.87,126.70,120.95
2012,octubre,0722102,GASOLINA REGULAR                                                                                    ,125.90,125.74,126.77,127.65,128.44,126.41,125.55,128.69,121.19
2012,octubre,0722103,DIESEL                                                                                              ,125.98,123.62,124.66,128.03,125.22,125.87,125.28,126.92,126.26
2012,octubre,0723101,SERVICIO DE MANTENIMIENTO DE AUTOMÓVIL                                                              ,109.58,111.61,100.00,107.98,103.79,106.22,112.75,100.43,112.40
2012,octubre,0723102,REPARACIÓN DE AUTOMÓVIL                                                                             ,106.79,107.14,109.49,120.11,105.14,106.45,103.32,100.00,109.91
2012,octubre,0723103,LAVADO DE AUTOMÓVIL                                                                                 ,101.14,101.09,105.50,98.17,98.85,101.50,102.08,102.43,101.94
2012,octubre,0724101,PARQUEO                                                                                             ,107.14,107.99,103.99,92.30,105.29,101.62,104.35,103.20,0.00
2012,octubre,0724201,SERVICIO DE PINCHAZO                                                                                ,102.89,102.18,106.99,101.95,102.51,104.10,105.16,100.00,101.50
2012,octubre,0724202,LICENCIA DE CONDUCIR                                                                                ,99.94,100.00,100.00,100.00,100.00,100.00,100.00,99.44,100.00
2012,octubre,0731101,SERVICIO DE TAXI                                                                                    ,115.06,119.44,111.69,100.00,100.00,118.59,101.76,100.00,112.27
2012,octubre,0731102,SERVICIO DE TRANSPORTE ESCOLAR                                                                      ,101.25,101.44,102.24,100.00,106.99,100.51,100.56,100.00,100.16
2012,octubre,0731103,SERVICIO DE BUS URBANO                                                                              ,100.65,100.00,100.00,100.00,122.47,100.00,100.00,100.00,0.00
2012,octubre,0731104,SERVICIO DE BUS EXTRAURBANO                                                                         ,110.20,107.16,122.68,107.19,131.04,120.44,100.00,103.49,107.19
2012,octubre,0732101,SERVICIO DE TRANSPORTE AÉREO                                                                        ,128.16,128.91,126.51,126.51,126.51,126.51,126.51,126.51,126.51
2012,octubre,08,COMUNICACIONES                                                                                      ,100.63,100.50,99.74,100.36,101.40,100.21,101.31,100.78,100.63
2012,octubre,0811101,SERVICIO POSTAL                                                                                     ,104.90,103.32,111.61,104.93,104.92,100.47,113.14,101.41,103.97
2012,octubre,0821101,EQUIPO DE TELEFONÍA MÓVIL                                                                           ,102.89,104.29,96.11,98.78,105.06,99.67,105.24,103.58,102.06
2012,octubre,0831101,SERVICIO DE INTERNET RESIDENCIAL                                                                    ,101.34,101.34,101.34,101.34,101.34,101.34,101.34,101.34,101.34
2012,octubre,0831102,"SERVICIO DE PAQUETE DE TELECOMUNICACIONES (INTERNET, TV, ETC)                                       ",98.49,96.40,100.02,100.02,100.00,100.00,101.34,100.00,100.00
2012,octubre,0831103,SERVICIO DE TELEFONÍA MÓVIL                                                                         ,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
2012,octubre,0831104,SERVICIO DE TELEFONÍA RESIDENCIAL                                                                   ,103.51,103.51,103.51,103.51,103.51,103.51,103.51,103.51,103.51
2012,octubre,0831201,SERVICIO PÚBLICO DE COMUNICACIONES                                                                  ,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
2012,octubre,0831202,SERVICIO PÚBLICO DE INTERNET                                                                        ,101.94,100.96,99.55,103.97,128.73,99.64,100.48,100.00,99.84
2012,octubre,09,RECREACIÓN Y CULTURA                                                                                ,104.72,105.08,106.03,102.91,102.25,106.24,103.08,106.62,102.99
2012,octubre,0911101,TELEVISOR                                                                                           ,101.32,101.98,102.42,103.12,98.56,102.77,98.61,101.04,103.12
2012,octubre,0911102,REPRODUCTOR PORTÁTIL DE AUDIO Y VIDEO                                                               ,83.17,104.19,64.67,59.64,79.00,100.98,56.07,55.54,56.90
2012,octubre,0912101,CÁMARA DE VIDEO                                                                                     ,99.83,95.85,99.80,113.21,0.00,97.30,100.23,99.03,101.46
2012,octubre,0912102,CÁMARA FOTOGRÁFICA                                                                                  ,100.90,103.33,100.68,97.39,102.23,97.22,96.69,100.48,95.73
2012,octubre,0913101,COMPUTADORA                                                                                         ,101.09,103.18,101.61,96.79,98.47,102.16,99.46,96.38,97.71
2012,octubre,0913102,TINTAS Y TONER PARA IMPRESORA                                                                       ,101.62,101.25,108.22,104.81,102.00,100.24,100.98,99.04,103.98
2012,octubre,0914101,MÚSICA Y PELÍCULA DIGITAL                                                                           ,101.14,100.56,100.00,102.21,95.66,97.05,104.67,104.00,107.02
2012,octubre,0914102,UNIDAD DE RESPALDO MAGNÉTICO                                                                        ,89.22,88.78,82.15,83.21,73.70,92.08,90.54,95.78,97.84
2012,octubre,0921101,AUTO DE JUGUETE                                                                                     ,106.39,107.36,100.57,108.63,100.00,112.48,99.47,100.47,101.32
2012,octubre,0921102,JUEGOS DE SALÓN                                                                                     ,103.16,102.02,101.74,0.00,57.67,110.15,109.43,106.69,100.82
2012,octubre,0921103,MUÑECAS Y MUÑECOS                                                                                   ,101.82,100.01,102.91,105.42,100.00,106.95,100.00,100.00,109.74
2012,octubre,0921104,CONSOLA DE VIDEOJUEGO                                                                               ,96.61,95.83,96.46,107.86,0.00,98.18,94.34,107.54,94.89
2012,octubre,0922101,IMPLEMENTOS DEPORTIVOS                                                                              ,103.81,101.72,106.76,111.98,106.71,104.75,102.51,104.30,109.31
2012,octubre,0922102,INSTRUMENTOS MUSICALES                                                                              ,102.75,102.74,104.39,101.04,0.00,100.09,101.62,0.00,105.50
2012,octubre,0922103,MÁQUINAS PARA EJERCICIOS                                                                            ,103.98,106.55,100.23,109.22,0.00,0.00,96.99,100.71,100.37
2012,octubre,0923101,FLORES                                                                                              ,106.62,107.20,0.00,0.00,96.27,0.00,0.00,0.00,0.00
2012,octubre,0924101,ALIMENTO PARA MASCOTAS                                                                              ,109.34,108.89,108.70,107.98,111.63,116.39,108.10,107.88,108.16
2012,octubre,0925101,SERVICIO VETERINARIO                                                                                ,102.78,102.66,108.24,100.00,103.03,108.62,102.33,100.00,107.72
2012,octubre,0931101,ENTRADA AL ESTADIO                                                                                  ,98.55,100.00,100.00,89.44,100.00,86.60,100.00,100.00,100.00
2012,octubre,0931102,SERVICIO DE FIESTAS                                                                                 ,106.66,108.34,109.60,97.10,100.00,105.06,112.70,100.00,108.25
2012,octubre,0931201,CLASES DEPORTIVAS                                                                                   ,101.08,100.36,100.00,106.99,103.09,105.13,102.11,101.21,98.89
2012,octubre,0931202,CLASES RECREATIVAS                                                                                  ,105.69,106.35,100.00,100.00,100.00,0.00,100.00,100.00,100.00
2012,octubre,0932101,ENTRADA AL CINE                                                                                     ,112.55,113.76,100.00,100.00,100.00,100.00,100.00,100.00,0.00
2012,octubre,0932102,PRESENTACIONES ARTÍSTICAS                                                                           ,100.48,100.00,100.00,100.00,200.00,100.00,100.00,0.00,0.00
2012,octubre,0933101,JUEGOS DE AZAR                                                                                      ,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
2012,octubre,0941101,TEXTOS ESCOLARES                                                                                    ,103.54,104.14,108.60,102.64,101.63,105.45,102.35,97.15,101.82
2012,octubre,0942101,DIARIOS                                                                                             ,100.00,100.00,100.00,100.00,100.00,0.00,100.00,100.00,100.00
2012,octubre,0942102,"REVISTAS, PERIÓDICOS Y OTROS                                                                        ",105.38,100.24,104.98,107.30,104.35,104.25,109.85,113.97,108.50
2012,octubre,0943101,CUADERNOS  Y UTILES                                                                                 ,107.65,108.75,106.86,106.76,103.00,107.39,109.31,105.07,103.38
2012,octubre,0943102,LÁPICES  Y REGLAS                                                                                   ,103.72,102.39,103.97,102.90,106.55,109.09,102.75,106.21,103.78
2012,octubre,0951101,SERVICIOS DE VIAJES TODO INCLUIDO DENTRO DEL PAÍS                                                   ,104.05,103.66,111.11,99.88,100.00,113.86,100.00,112.49,97.26
2012,octubre,0951102,SERVICIOS DE VIAJES TODO INCLUIDO FUERA DEL PAÍS                                                    ,129.17,129.17,129.17,129.17,129.17,129.17,129.17,129.17,129.17
2012,octubre,10,EDUCACIÓN                                                                                           ,101.45,101.73,100.38,100.71,103.35,100.62,101.17,100.46,100.80
